Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
1/2/24;Villarreal;1;1;7;37;51;Valladolid;22;8;53;481;86;9;1;0;3;Diego Conde;Portero;Kiko Femenía;Defensor;Juan Marcos Foyth;Defensor;Willy Kambwala;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Pape Gueye;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Ayoze Pérez;Delantero;1;4;5;1;0;0;0;1
8/2/24;Villarreal;1;1;3;37;50;U. D. Las Palmas;9;4;42;366;78;12;3;0;5;Diego Conde;Portero;Kiko Femenía;Defensor;Juan Marcos Foyth;Defensor;Willy Kambwala;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Pape Gueye;Mediocampista;Álex Baena;Mediocampista;Ayoze Pérez;Delantero;Thierno Barry;Delantero;0;2;2;1;0;0;1;0
9/11/24;Villarreal;1;1;3;37;45;Alavés;13;3;63;478;84;17;1;0;7;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Pape Gueye;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Nicolas Pépé;Delantero;Ayoze Pérez;Delantero;1;2;3;1;0;0;0;1
29/10/24;Villarreal;19;1;1;37;449;Poblense;17;10;56;560;88;8;1;0;4;Luiz Júnior;Portero;Pau Navarro;Defensor;Willy Kambwala;Defensor;Logan Costa;Defensor;Juan Bernat;Defensor;Yéremy Pino;Mediocampista;Dani Parejo;Mediocampista;Pape Gueye;Mediocampista;Pau Cabanes;Mediocampista;Ramón Terrats Espacio;Delantero;Ayoze Pérez;Delantero;5;1;6;1;0;0;1;0
26/10/24;Villarreal;1;1;3;37;51;Valladolid;21;9;55;510;87;13;2;0;6;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Nicolas Pépé;Delantero;Thierno Barry;Delantero;1;1;2;1;0;0;1;0
20/10/24;Villarreal;1;3;1;37;48;Getafe;10;4;58;369;73;18;4;0;5;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Eric Bertrand Bailly;Defensor;Sergi Cardona;Defensor;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Ilias Akhomach;Mediocampista;Pape Gueye;Mediocampista;Álex Baena;Mediocampista;Thierno Barry;Delantero;1;0;1;0;1;0;0;1
5/10/24;Villarreal;1;0;1;37;12;Real Madrid;12;1;44;516;91;11;1;0;5;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Pape Gueye;Mediocampista;Nicolas Pépé;Delantero;Thierno Barry;Delantero;Álex Baena;Delantero;0;0;0;0;0;1;1;0
30/9/24;Villarreal;1;1;1;37;50;U. D. Las Palmas;20;7;42;443;86;15;0;0;3;Diego Conde;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Dani Parejo;Mediocampista;Pape Gueye;Mediocampista;Denis Suárez;Mediocampista;Nicolas Pépé;Delantero;Thierno Barry;Delantero;1;2;3;1;0;0;0;1
26/9/24;Villarreal;1;1;1;37;49;RCD Espanyol;15;4;43;400;84;14;3;0;1;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Pape Gueye;Mediocampista;Álex Baena;Mediocampista;Ayoze Pérez;Delantero;Thierno Barry;Delantero;1;1;2;1;0;0;1;0
22/9/24;Villarreal;1;1;0;37;10;Barcelona;13;4;35;326;81;11;6;0;7;Diego Conde;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Nicolas Pépé;Delantero;Ayoze Pérez;Delantero;1;0;1;0;0;1;0;1
14/9/24;Villarreal;1;1;3;37;40;R.C.D. Mallorca;21;4;46;387;80;10;3;0;6;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Ayoze Pérez;Delantero;Thierno Barry;Delantero;1;1;2;1;0;0;1;0
31/8/24;Villarreal;1;1;1;37;52;Valencia C. F.;9;2;42;372;81;11;3;1;3;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Logan Costa;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Dani Parejo;Mediocampista;Pape Gueye;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Thierno Barry;Delantero;Ayoze Pérez;Delantero;1;0;1;0;1;0;1;0
26/8/24;Villarreal;1;1;6;37;44;Celta de Vigo;24;9;44;450;89;8;4;0;7;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Eric Bertrand Bailly;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Arnaut Danjuma;Delantero;1;3;4;1;0;0;0;1
23/8/24;Villarreal;1;1;0;37;43;Sevilla;8;6;39;357;74;8;5;0;2;Diego Conde;Portero;Kiko Femenía;Defensor;Willy Kambwala;Defensor;Eric Bertrand Bailly;Defensor;Sergi Cardona;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Pape Gueye;Mediocampista;Álex Baena;Mediocampista;Nicolas Pépé;Delantero;Arnaut Danjuma;Delantero;1;1;2;1;0;0;1;0
19/8/24;Villarreal;1;1;17;37;27;Atlético Madrid;9;3;44;477;88;7;1;0;2;Diego Conde;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Eric Bertrand Bailly;Defensor;Sergi Cardona;Defensor;Yéremy Pino;Mediocampista;Dani Parejo;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Arnaut Danjuma;Delantero;2;0;2;0;1;0;0;1
25/5/24;Villarreal;1;1;7;37;41;Osasuna;11;3;57;490;87;6;3;0;4;Pepe Reina;Portero;Kiko Femenía;Defensor;Yerson Mosquera;Defensor;Aïssa Mandi;Defensor;Jorge Cuenca Barreno;Defensor;Bertrand Traoré;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Ramón Terrats Espacio;Mediocampista;Manu Trigueros;Mediocampista;Álex Baena;Delantero;Alexander Sørloth;Delantero;0;1;1;0;1;0;1;0
19/5/24;Villarreal;1;1;3;37;12;Real Madrid;21;7;43;502;89;15;2;0;3;Filip Jörgensen;Portero;Yerson Mosquera;Defensor;Eric Bertrand Bailly;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Gonçalo Guedes;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;3;4;0;1;0;0;1
14/5/24;Villarreal;1;1;3;37;24;Girona;11;3;33;386;83;14;3;1;1;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Yerson Mosquera;Defensor;Jorge Cuenca Barreno;Defensor;Bertrand Traoré;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Alexander Sørloth;Delantero;0;1;1;1;0;0;1;0
11/5/24;Villarreal;1;1;4;37;43;Sevilla;25;7;60;509;87;12;3;0;10;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Yerson Mosquera;Defensor;Jorge Cuenca Barreno;Defensor;Ilias Akhomach;Mediocampista;Francis Coquelin;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Alexander Sørloth;Delantero;1;2;3;1;0;0;0;1
5/5/24;Villarreal;1;1;6;37;44;Celta de Vigo;11;3;46;522;87;5;0;1;1;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Yerson Mosquera;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Alexander Sørloth;Delantero;1;1;2;0;0;1;1;0
28/4/24;Villarreal;1;1;3;37;42;Rayo Vallecano;15;7;45;409;85;15;2;0;3;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Yerson Mosquera;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Alexander Sørloth;Delantero;1;2;3;1;0;0;0;1
21/4/24;Villarreal;1;1;3;37;126;Almería;11;3;43;388;84;16;4;0;2;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Aïssa Mandi;Defensor;Yerson Mosquera;Defensor;Alfonso Pedraza Sag;Defensor;Ilias Akhomach;Mediocampista;Dani Parejo;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;1;2;1;0;0;1;0
14/4/24;Villarreal;1;1;3;37;38;Athletic;10;2;47;459;80;12;1;1;1;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Yerson Mosquera;Defensor;Alberto Moreno;Defensor;Bertrand Traoré;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;0;1;1;0;1;0;1;0
1/4/24;Villarreal;1;0;4;37;27;Atlético Madrid;11;2;52;515;85;14;3;0;3;Filip Jörgensen;Portero;Yerson Mosquera;Defensor;Raúl Albiol;Defensor;Aïssa Mandi;Defensor;Jorge Cuenca Barreno;Defensor;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Francis Coquelin;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;Gonçalo Guedes;Delantero;0;1;1;0;0;1;0;1
17/3/24;Villarreal;1;1;1;37;52;Valencia C. F.;13;7;53;470;80;12;5;0;5;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Yerson Mosquera;Defensor;Aïssa Mandi;Defensor;Jorge Cuenca Barreno;Defensor;Bertrand Traoré;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Alexander Sørloth;Delantero;0;1;1;1;0;0;0;1
14/3/24;Villarreal;5;0;2;37;764;Marsella;25;8;64;467;82;12;3;0;9;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Aïssa Mandi;Defensor;Jorge Cuenca Barreno;Defensor;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Francis Coquelin;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;Gonçalo Guedes;Delantero;1;2;3;1;0;0;0;1
10/3/24;Villarreal;1;1;3;37;39;Betis;6;4;46;445;85;17;2;1;4;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Aïssa Mandi;Defensor;Alberto Moreno;Defensor;Bertrand Traoré;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;2;3;1;0;0;1;0
7/3/24;Villarreal;5;1;0;37;764;Marsella;5;0;40;346;84;15;3;1;3;Pepe Reina;Portero;Aïssa Mandi;Defensor;Eric Bertrand Bailly;Defensor;Yerson Mosquera;Defensor;Jorge Cuenca Barreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Gonçalo Guedes;Delantero;0;0;0;0;0;1;1;0
3/3/24;Villarreal;1;1;6;37;119;Granada;16;10;48;437;83;12;1;0;6;Pepe Reina;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Yerson Mosquera;Defensor;Alberto Moreno;Defensor;Bertrand Traoré;Mediocampista;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;3;2;5;1;0;0;0;1
23/2/24;Villarreal;1;1;7;37;46;Real Sociedad;6;4;29;251;72;14;4;0;2;Filip Jörgensen;Portero;Yerson Mosquera;Defensor;Raúl Albiol;Defensor;Eric Bertrand Bailly;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Francis Coquelin;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Álex Baena;Mediocampista;Gonçalo Guedes;Delantero;Gerard Moreno Balagueró;Delantero;1;2;3;1;0;0;1;0
16/2/24;Villarreal;1;1;1;37;48;Getafe;20;7;56;464;76;13;0;0;8;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Yerson Mosquera;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Gonçalo Guedes;Delantero;0;1;1;0;1;0;0;1
10/2/24;Villarreal;1;1;3;37;45;Alavés;13;4;49;383;80;11;2;0;9;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Yerson Mosquera;Defensor;Jorge Cuenca Barreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;0;1;0;1;0;1;0
4/2/24;Villarreal;1;1;1;37;130;Cádiz;19;4;60;490;83;14;3;0;13;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;0;0;0;0;1;0;0;1
27/1/24;Villarreal;1;1;0;37;10;Barcelona;9;6;28;270;72;13;4;0;0;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;4;5;1;0;0;1;0
20/1/24;Villarreal;1;1;9;37;40;R.C.D. Mallorca;18;5;51;437;81;13;2;1;4;Filip Jörgensen;Portero;Kiko Femenía;Defensor;Eric Bertrand Bailly;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Francis Coquelin;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;0;1;0;1;0;0;1
13/1/24;Villarreal;1;1;0;37;50;U. D. Las Palmas;17;3;44;414;85;11;3;0;6;Filip Jörgensen;Portero;Adrià Altimira;Defensor;Eric Bertrand Bailly;Defensor;Jorge Cuenca Barreno;Defensor;Alfonso Pedraza Sag;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;0;0;0;0;1;1;0
8/1/24;Villarreal;19;3;1;37;-1;Unionistas de Salamanca;13;4;57;508;77;16;6;0;7;Pepe Reina;Portero;Adrià Altimira;Defensor;Eric Bertrand Bailly;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Ilias Akhomach;Mediocampista;Gerard Moreno Balagueró;Mediocampista;Álex Baena;Mediocampista;José Luis Morales Nogales;Delantero;0;1;1;0;1;0;1;0
2/1/24;Villarreal;1;0;1;37;52;Valencia C. F.;8;4;55;503;85;15;5;0;3;Filip Jörgensen;Portero;Adrià Altimira;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Dani Parejo;Mediocampista;Étienne Capoue;Mediocampista;Ramón Terrats Espacio;Mediocampista;Ilias Akhomach;Delantero;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;1;1;0;0;1;1;0
20/12/23;Villarreal;1;1;1;37;44;Celta de Vigo;12;8;47;459;82;16;2;0;4;Filip Jörgensen;Portero;Adrià Altimira;Defensor;Raúl Albiol;Defensor;Aïssa Mandi;Defensor;Alfonso Pedraza Sag;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Alberto Moreno;Mediocampista;Álex Baena;Delantero;Alexander Sørloth;Delantero;2;1;3;1;0;0;0;1
17/12/23;Villarreal;1;1;1;37;12;Real Madrid;3;1;39;427;84;12;3;0;0;Filip Jörgensen;Portero;Adrià Altimira;Defensor;Raúl Albiol;Defensor;Aïssa Mandi;Defensor;Alfonso Pedraza Sag;Defensor;Ilias Akhomach;Mediocampista;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;1;1;0;0;1;1;0
14/12/23;Villarreal;5;1;17;37;768;Rennes;13;5;46;397;78;15;3;0;3;Pepe Reina;Portero;Juan Marcos Foyth;Defensor;Raúl Albiol;Defensor;Matteo Gabbia;Defensor;Adrià Altimira;Defensor;Ilias Akhomach;Mediocampista;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;Alexander Sørloth;Delantero;1;2;3;1;0;0;1;0
9/12/23;Villarreal;1;1;7;37;46;Real Sociedad;20;4;52;425;81;10;2;0;5;Filip Jörgensen;Portero;Juan Marcos Foyth;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alfonso Pedraza Sag;Defensor;Adrià Altimira;Mediocampista;Étienne Capoue;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;0;0;0;0;1;0;1
6/12/23;Villarreal;5;1;6;37;-1;Maccabi Haifa;16;5;64;594;88;14;3;0;5;Pepe Reina;Portero;Juan Marcos Foyth;Defensor;Matteo Gabbia;Defensor;Jorge Cuenca Barreno;Defensor;Adrià Altimira;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Étienne Capoue;Mediocampista;Manu Trigueros;Mediocampista;Ben Brereton Díaz;Delantero;Álex Baena;Delantero;0;0;0;0;1;0;0;1
3/12/23;Villarreal;1;1;0;37;43;Sevilla;5;4;43;405;83;16;3;0;4;Filip Jörgensen;Portero;Juan Marcos Foyth;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alfonso Pedraza Sag;Defensor;Adrià Altimira;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;1;1;0;1;0;1;0
30/11/23;Villarreal;5;1;3;37;161;Panathinaikos;11;9;55;523;87;16;2;0;3;Pepe Reina;Portero;Juan Marcos Foyth;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alberto Moreno;Defensor;Ilias Akhomach;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Manu Trigueros;Mediocampista;Álex Baena;Delantero;José Luis Morales Nogales;Delantero;2;1;3;1;0;0;0;1
26/11/23;Villarreal;1;1;3;37;41;Osasuna;10;3;44;456;81;9;0;0;2;Filip Jörgensen;Portero;Juan Marcos Foyth;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alfonso Pedraza Sag;Defensor;Adrià Altimira;Mediocampista;Dani Parejo;Mediocampista;Étienne Capoue;Mediocampista;Álex Baena;Mediocampista;Gerard Moreno Balagueró;Delantero;José Luis Morales Nogales;Delantero;0;3;3;1;0;0;0;1
22/11/23;Villarreal;19;1;1;37;-1;Zamora;32;8;71;879;90;9;2;0;13;Pepe Reina;Portero;Adrià Altimira;Defensor;Raúl Albiol;Defensor;Jorge Cuenca Barreno;Defensor;Alfonso Pedraza Sag;Defensor;Kiko Femenía;Mediocampista;Santiago Comesaña Veiga;Mediocampista;Dani Parejo;Mediocampista;Alberto Moreno;Mediocampista;Manu Trigueros;Delantero;José Luis Morales Nogales;Delantero;0;2;2;1;0;0;1;0
